Weight,Height,Age,Gender,Goal,Activity_Level,Water_Intake(L),Protein_Intake(g),Diet_Plan,Food_Items
77.45708315698127,183.37749496457351,58,Male,Muscle Gain,Moderate,4.1,154.9,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
80.62324454166104,154.7767656917334,30,Female,Fat Loss,Sedentary,3.4,96.7,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
113.29110861456239,181.19296623382866,51,Female,Maintenance,Active,7.9,181.3,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
74.37788269163103,172.58838393686145,39,Male,Fat Loss,Moderate,3.9,89.3,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
85.97926424118675,179.3304231587737,40,Male,Maintenance,Active,6.0,137.6,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
104.85571089188002,158.40071038724318,20,Female,Maintenance,Sedentary,4.4,167.8,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
77.75799476248892,186.84368724720912,59,Female,Fat Loss,Moderate,4.1,93.3,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
93.54606901595115,193.13985387716144,51,Female,Muscle Gain,Moderate,4.9,187.1,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
110.36545961227216,160.8369900045388,49,Female,Maintenance,Active,7.7,176.6,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
116.46644365603495,154.7857277760081,38,Female,Fat Loss,Active,8.2,139.8,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
60.295143665032654,151.18192930231683,38,Female,Maintenance,Active,4.2,96.5,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
114.86113376130461,182.0985750221633,28,Female,Muscle Gain,Moderate,6.0,229.7,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
84.44814051556767,180.35470180443903,56,Female,Fat Loss,Moderate,4.4,101.3,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
68.07710718092709,177.3348706357035,21,Male,Fat Loss,Sedentary,2.9,81.7,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
82.1395029366783,161.59735480579877,18,Male,Fat Loss,Moderate,4.3,98.6,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
118.6022802699834,169.54529979527572,45,Male,Muscle Gain,Sedentary,5.0,237.2,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
84.48326657950088,179.72381675930865,41,Male,Maintenance,Active,5.9,135.2,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
73.01261272012557,174.83834294295846,52,Male,Fat Loss,Active,5.1,87.6,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
94.3380598021708,199.38927601074437,30,Male,Maintenance,Moderate,5.0,150.9,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
66.81019331447351,156.82198762783665,51,Female,Maintenance,Active,4.7,106.9,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
55.310432967606474,184.75722770237968,28,Female,Muscle Gain,Active,3.9,110.6,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
59.02158053374545,170.21593840521462,53,Male,Fat Loss,Moderate,3.1,70.8,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
58.96320872704407,171.40998074628072,34,Male,Maintenance,Sedentary,2.5,94.3,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
60.633188545860605,185.8798882829088,52,Female,Fat Loss,Moderate,3.2,72.8,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
59.71790208545871,184.62180756621848,35,Female,Fat Loss,Sedentary,2.5,71.7,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
94.86123213622503,199.5627996851094,57,Female,Muscle Gain,Moderate,5.0,189.7,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
62.731605907940136,156.41971447270626,39,Male,Fat Loss,Moderate,3.3,75.3,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
74.19670983267042,155.2054824692083,41,Female,Fat Loss,Active,5.2,89.0,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
112.77518869342083,186.21694085643705,36,Male,Maintenance,Moderate,5.9,180.4,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
83.17731481840107,178.91934585032044,54,Male,Muscle Gain,Moderate,4.4,166.4,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
96.72904169647191,163.70803332799028,56,Female,Fat Loss,Sedentary,4.1,116.1,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
62.06239098411409,153.97096844944934,38,Female,Maintenance,Active,4.3,99.3,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
63.46023131660695,154.28291247982153,25,Male,Muscle Gain,Sedentary,2.7,126.9,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
52.86080313865352,194.70954373320592,45,Female,Muscle Gain,Sedentary,2.2,105.7,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
61.82545441505152,159.59336623593714,22,Female,Maintenance,Active,4.3,98.9,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
69.5013237322371,166.16857810577605,34,Male,Maintenance,Active,4.9,111.2,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
62.39073389937228,161.3328201113494,54,Female,Maintenance,Active,4.4,99.8,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
56.20917736299389,167.74981529159686,53,Male,Maintenance,Moderate,3.0,89.9,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
58.44451097704206,153.47119213730466,36,Male,Maintenance,Active,4.1,93.5,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
82.2545137622908,175.95298954541352,44,Female,Fat Loss,Active,5.8,98.7,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
64.44336028840547,153.38062817961074,51,Male,Fat Loss,Active,4.5,77.3,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
75.49889027336528,190.0178253911181,28,Male,Muscle Gain,Sedentary,3.2,151.0,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
85.23920895983998,161.68560409552165,29,Female,Fat Loss,Sedentary,3.6,102.3,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
98.32763800405557,177.00059573022554,38,Female,Fat Loss,Moderate,5.2,118.0,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
52.751849788876925,194.0039543780729,28,Female,Fat Loss,Sedentary,2.2,63.3,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
105.95872792363298,182.5438684523597,56,Male,Maintenance,Moderate,5.6,169.5,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
93.95302726436354,176.64788932756676,45,Male,Muscle Gain,Sedentary,3.9,187.9,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
55.72313223642104,166.2166876557688,22,Female,Muscle Gain,Active,3.9,111.4,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
111.15050368747441,166.6500956529099,34,Male,Muscle Gain,Sedentary,4.7,222.3,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
114.46106803722692,183.4743477599095,37,Female,Muscle Gain,Moderate,6.0,228.9,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
54.275457189840466,199.70696806105838,58,Female,Fat Loss,Sedentary,2.3,65.1,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
69.38143537030426,183.09195949246893,29,Male,Fat Loss,Active,4.9,83.3,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
106.4340895855143,177.88917086850125,23,Female,Maintenance,Moderate,5.6,170.3,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
102.37817832685609,186.53252551196232,34,Male,Muscle Gain,Active,7.2,204.8,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
62.91647135494641,173.26028061418592,36,Male,Fat Loss,Active,4.4,75.5,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
64.65445263356972,153.00711713003926,43,Female,Fat Loss,Moderate,3.4,77.6,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
75.93304719539674,178.1148407938955,49,Male,Maintenance,Active,5.3,121.5,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
83.91660896337149,197.881264225269,23,Female,Maintenance,Active,5.9,134.3,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
93.27783400712072,158.76514711788298,53,Male,Maintenance,Sedentary,3.9,149.2,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
75.82395476988407,184.50024454103328,55,Male,Fat Loss,Active,5.3,91.0,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
82.37743012932035,160.04668443295282,28,Male,Fat Loss,Active,5.8,98.9,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
102.32296566936296,176.79138422365406,50,Female,Maintenance,Active,7.2,163.7,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
52.56782420234185,154.833822482336,41,Male,Muscle Gain,Active,3.7,105.1,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
67.67058610408145,172.51854681290925,40,Female,Maintenance,Moderate,3.6,108.3,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
99.93447101191867,187.80816644476232,32,Male,Maintenance,Sedentary,4.2,159.9,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
112.66447863810396,167.3785762119491,44,Male,Maintenance,Active,7.9,180.3,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
85.81742094809663,183.2455862243609,28,Female,Maintenance,Active,6.0,137.3,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
87.24794396857209,189.77249803948646,34,Female,Fat Loss,Moderate,4.6,104.7,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
57.502040793784325,196.35889097397262,31,Female,Muscle Gain,Active,4.0,115.0,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
81.31886567764182,161.7321040927727,44,Female,Maintenance,Moderate,4.3,130.1,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
87.28320865185162,169.9657957904654,35,Female,Muscle Gain,Sedentary,3.7,174.6,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
66.97293525443108,157.62080066652086,45,Male,Muscle Gain,Sedentary,2.8,133.9,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
68.84702616645667,199.62417510791875,21,Male,Muscle Gain,Active,4.8,137.7,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
76.40989141732359,196.35004839621476,24,Female,Maintenance,Active,5.3,122.3,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
51.40498384444085,176.99785651402797,52,Male,Fat Loss,Active,3.6,61.7,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
72.54554159082248,192.10166471882107,26,Male,Maintenance,Moderate,3.8,116.1,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
64.80136048975812,176.04789886360211,25,Male,Muscle Gain,Active,4.5,129.6,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
72.92481465245402,181.179284400138,34,Female,Muscle Gain,Active,5.1,145.8,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
58.38334922734759,154.45622160580083,34,Male,Fat Loss,Sedentary,2.5,70.1,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
112.33690965179264,187.7635210248404,50,Male,Maintenance,Active,7.9,179.7,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
91.5514717487834,156.38567418176174,49,Male,Muscle Gain,Sedentary,3.8,183.1,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
97.53716234011426,191.3033815126264,25,Female,Fat Loss,Active,6.8,117.0,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
105.24198670251369,189.1014043835193,36,Male,Muscle Gain,Sedentary,4.4,210.5,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
84.89095392503401,185.4372348871488,55,Male,Fat Loss,Active,5.9,101.9,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
56.084420166119656,151.8080190262381,20,Female,Fat Loss,Sedentary,2.4,67.3,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
87.59745792729834,165.15641779726644,22,Female,Maintenance,Moderate,4.6,140.2,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
91.07887826146154,163.15562849554215,30,Male,Muscle Gain,Sedentary,3.8,182.2,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
102.1807631929031,168.00682037357595,48,Male,Maintenance,Sedentary,4.3,163.5,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
80.21616823607755,154.38213733819194,33,Female,Muscle Gain,Sedentary,3.4,160.4,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
58.93062119568946,196.84789115155314,49,Female,Maintenance,Active,4.1,94.3,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
69.8643134059107,177.69011203561882,39,Female,Muscle Gain,Active,4.9,139.7,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
75.41576074790446,165.27621553290118,46,Female,Maintenance,Active,5.3,120.7,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
95.2142068932121,169.84907585371417,39,Female,Fat Loss,Moderate,5.0,114.3,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
89.95448132682384,172.36012702524178,20,Female,Muscle Gain,Moderate,4.7,179.9,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
74.92677081284924,180.02971666803086,27,Female,Muscle Gain,Sedentary,3.1,149.9,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
119.05606741550858,175.7839713848249,59,Male,Fat Loss,Moderate,6.3,142.9,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
92.4042373549821,195.96959866072086,38,Female,Maintenance,Sedentary,3.9,147.8,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
66.60587542151961,174.84817414529152,33,Female,Muscle Gain,Sedentary,2.8,133.2,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
57.12477308342826,199.60790074116562,29,Male,Muscle Gain,Sedentary,2.4,114.2,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
60.70013974290324,192.5712478872548,19,Female,Maintenance,Moderate,3.2,97.1,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
67.21704098691558,160.42552571786678,58,Female,Fat Loss,Active,4.7,80.7,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
61.2476961281689,196.52976073219583,41,Male,Maintenance,Moderate,3.2,98.0,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
63.0596916835914,155.8183198942738,52,Female,Maintenance,Sedentary,2.6,100.9,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
69.9566618085693,190.87248542455958,47,Male,Maintenance,Sedentary,2.9,111.9,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
62.13615167063284,169.031164673829,47,Male,Muscle Gain,Moderate,3.3,124.3,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
112.77357972384976,193.89871602225347,52,Male,Fat Loss,Sedentary,4.7,135.3,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
55.61636219631495,193.4028345053725,36,Male,Fat Loss,Sedentary,2.3,66.7,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
86.71579726991783,190.29627000588107,25,Female,Maintenance,Moderate,4.6,138.7,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
78.72777788927631,189.50152181535307,43,Male,Muscle Gain,Moderate,4.1,157.5,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
118.76650318360245,165.23395695490203,57,Male,Maintenance,Moderate,6.2,190.0,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
57.842723151763664,154.04596415256262,24,Female,Muscle Gain,Sedentary,2.4,115.7,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
77.84989193320192,170.14900893825808,47,Male,Muscle Gain,Sedentary,3.3,155.7,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
117.86293032927583,158.67622574932543,24,Male,Muscle Gain,Active,8.3,235.7,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
110.58549881257862,184.7475544451231,20,Male,Muscle Gain,Active,7.7,221.2,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
107.19504496644959,167.30498632688926,18,Male,Fat Loss,Moderate,5.6,128.6,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
68.05319789314579,198.78051004299573,53,Female,Muscle Gain,Active,4.8,136.1,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
61.96213111730461,182.0486038672666,42,Male,Muscle Gain,Sedentary,2.6,123.9,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
96.80502539471017,191.12402818171805,54,Female,Maintenance,Active,6.8,154.9,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
115.05631923893101,156.6262336370924,18,Female,Maintenance,Sedentary,4.8,184.1,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
88.97340251097509,193.10072411363114,32,Male,Fat Loss,Moderate,4.7,106.8,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
90.01288826289299,196.1378595256697,54,Male,Maintenance,Moderate,4.7,144.0,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
69.5985365562199,174.3530959409468,30,Male,Muscle Gain,Sedentary,2.9,139.2,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
103.86450532343558,180.31264688754888,57,Male,Maintenance,Active,7.3,166.2,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
63.093062399026635,188.24049004514978,25,Female,Fat Loss,Moderate,3.3,75.7,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
72.65754654829706,158.74193136302063,22,Female,Maintenance,Moderate,3.8,116.3,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
79.78055070314917,175.12830382317213,26,Female,Maintenance,Active,5.6,127.6,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
85.53272650791186,169.93315138861567,18,Male,Fat Loss,Active,6.0,102.6,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
66.96868126905562,157.31869960811247,53,Female,Fat Loss,Sedentary,2.8,80.4,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
58.03857773174425,168.37672111457658,52,Male,Muscle Gain,Active,4.1,116.1,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
92.74340297091427,153.40861546927468,19,Male,Maintenance,Active,6.5,148.4,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
70.2041387268179,151.29059534747435,57,Male,Muscle Gain,Active,4.9,140.4,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
90.68667549958286,156.75831445774114,40,Male,Maintenance,Sedentary,3.8,145.1,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
60.80539006919416,198.15575557945868,26,Male,Maintenance,Sedentary,2.6,97.3,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
83.67980712983723,177.47647679475085,51,Female,Muscle Gain,Moderate,4.4,167.4,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
87.281260278611,198.291108057661,31,Female,Maintenance,Sedentary,3.7,139.7,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
53.62764757756988,171.6248939165066,21,Male,Maintenance,Moderate,2.8,85.8,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
73.56229947357444,165.590806654263,47,Female,Maintenance,Active,5.1,117.7,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
59.409027385728194,175.3070931420122,48,Male,Fat Loss,Moderate,3.1,71.3,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
54.43624793309374,171.9755844316455,55,Male,Muscle Gain,Moderate,2.9,108.9,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
119.29721626729616,155.28323421308718,28,Male,Fat Loss,Active,8.4,143.2,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
72.56476914823061,182.0413157345103,52,Female,Muscle Gain,Moderate,3.8,145.1,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
106.69121120982444,160.80190912548,25,Male,Muscle Gain,Sedentary,4.5,213.4,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
67.82484583346347,180.9793977448915,20,Male,Maintenance,Sedentary,2.8,108.5,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
97.70519055567505,182.51005461990766,31,Female,Muscle Gain,Sedentary,4.1,195.4,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
103.21595019227806,157.60124265643242,30,Female,Fat Loss,Sedentary,4.3,123.9,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
91.6947118425491,153.0674813555334,49,Female,Fat Loss,Moderate,4.8,110.0,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
83.01033319851109,189.038079303422,51,Male,Fat Loss,Moderate,4.4,99.6,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
78.8288639903088,172.99002118846602,36,Male,Muscle Gain,Active,5.5,157.7,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
74.42077865800967,152.9081897752738,55,Female,Fat Loss,Moderate,3.9,89.3,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
115.06704009734781,199.74331585848836,33,Male,Muscle Gain,Moderate,6.0,230.1,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
108.14335854514104,152.88902804981834,19,Female,Fat Loss,Moderate,5.7,129.8,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
117.55188374665588,184.75176144292766,57,Female,Fat Loss,Active,8.2,141.1,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
58.70080564398813,199.1839462631707,34,Male,Muscle Gain,Sedentary,2.5,117.4,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
101.1607232642551,161.95900521079628,51,Male,Fat Loss,Moderate,5.3,121.4,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
115.68383197747265,157.1124684343598,59,Female,Maintenance,Active,8.1,185.1,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
62.68631463159621,156.06924697112146,33,Female,Muscle Gain,Active,4.4,125.4,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
54.654738715674426,165.16375737837978,55,Female,Muscle Gain,Active,3.8,109.3,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
101.87844545030413,155.05229055053235,19,Female,Muscle Gain,Sedentary,4.3,203.8,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
90.21311792259382,184.6080670847066,19,Male,Maintenance,Moderate,4.7,144.3,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
108.92801437307904,153.11458990650314,43,Female,Muscle Gain,Active,7.6,217.9,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
59.78406636384027,175.4711064074895,30,Female,Fat Loss,Sedentary,2.5,71.7,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
105.66871183019231,199.83484269264883,48,Female,Fat Loss,Active,7.4,126.8,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
64.11391240334211,190.69851347530096,51,Male,Fat Loss,Active,4.5,76.9,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
61.455916000599316,180.76097191155054,56,Male,Muscle Gain,Active,4.3,122.9,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
61.49860585516951,165.31268103933058,20,Female,Fat Loss,Active,4.3,73.8,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
107.02023041619674,181.19479181458192,25,Male,Muscle Gain,Active,7.5,214.0,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
96.563805448734,176.3520731955826,40,Male,Fat Loss,Sedentary,4.1,115.9,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
86.61457973383835,171.30416919451858,31,Male,Maintenance,Moderate,4.5,138.6,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
75.11813388864518,156.53551883701,44,Female,Maintenance,Moderate,3.9,120.2,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
111.40403785691758,194.33021076202334,46,Female,Maintenance,Moderate,5.8,178.2,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
77.47115751958448,172.48923244106612,56,Male,Maintenance,Moderate,4.1,124.0,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
107.1619607630104,159.73112559103825,56,Female,Muscle Gain,Sedentary,4.5,214.3,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
80.73944359991529,168.38796754386448,18,Female,Fat Loss,Sedentary,3.4,96.9,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
76.38611005974353,170.70648762644635,34,Male,Maintenance,Sedentary,3.2,122.2,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
82.38758499687245,191.3768947783437,58,Male,Muscle Gain,Active,5.8,164.8,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
71.09645119148995,186.6807190280701,47,Female,Maintenance,Active,5.0,113.8,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
102.33265661233759,188.46524468206698,30,Male,Maintenance,Active,7.2,163.7,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
85.19042730647354,150.55156322143236,38,Female,Muscle Gain,Moderate,4.5,170.4,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
66.2548886602772,170.80769990898807,36,Female,Muscle Gain,Active,4.6,132.5,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
112.9702201292198,174.06720758176618,36,Male,Fat Loss,Moderate,5.9,135.6,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
76.87238549612479,150.95961384115284,42,Female,Fat Loss,Active,5.4,92.2,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
88.04870027797921,162.9906604372517,39,Female,Maintenance,Moderate,4.6,140.9,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
113.45304776751829,188.01449115610674,48,Male,Maintenance,Active,7.9,181.5,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
93.69665971397944,156.85548528644995,34,Male,Fat Loss,Active,6.6,112.4,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
58.18286284958548,176.7655065726296,40,Male,Fat Loss,Sedentary,2.4,69.8,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
115.78824865294325,160.76009360086186,49,Female,Muscle Gain,Active,8.1,231.6,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
93.93956371499925,150.60603873219466,27,Male,Fat Loss,Active,6.6,112.7,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
73.44339302599603,162.06007287997707,27,Male,Fat Loss,Sedentary,3.1,88.1,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
59.74904508643711,198.7936877455027,53,Male,Maintenance,Moderate,3.1,95.6,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
